tablename,CreateTime,LastAccessTime,Owner,numRows,rawDataSize,V1,year,month,day,date,yearmon,rawDataSize_gb,rawDataSize_gb_month,rawDataSize_gb_month_user
aml,Tue Feb 21 14:30:55 CET 2017,UNKNOWN,c34618,11724992,151786551920,, 2017,Feb , 14,2017-02-14,2017.08333333333,151.78655192,1958.448207358,281.449833591
aml,Tue Feb 21 14:23:55 CET 2017,UNKNOWN,c34618,0,0,, 2017,Feb , 14,2017-02-14,2017.08333333333,0,1958.448207358,281.449833591
aml,Tue Feb 21 19:08:14 CET 2017,UNKNOWN,c34618,11724293,20180337428,, 2017,Feb , 19,2017-02-19,2017.08333333333,20.180337428,1958.448207358,281.449833591
aml,Tue Feb 21 19:03:35 CET 2017,UNKNOWN,c34618,0,0,, 2017,Feb , 19,2017-02-19,2017.08333333333,0,1958.448207358,281.449833591
aml,Thu Mar 02 18:40:45 CET 2017,UNKNOWN,c45873,95541,13009587,, 2017,Mar , 18,2017-03-18,2017.16666666667,0.013009587,16032.951134725,40.779282096
aml,Thu Mar 02 18:56:18 CET 2017,UNKNOWN,c45873,108427823,37196890793,, 2017,Mar , 18,2017-03-18,2017.16666666667,37.196890793,16032.951134725,40.779282096
aml,Thu Mar 02 18:58:28 CET 2017,UNKNOWN,c45873,12625258,3569381716,, 2017,Mar , 18,2017-03-18,2017.16666666667,3.569381716,16032.951134725,40.779282096
aml,Tue May 30 15:37:51 CEST 2017,UNKNOWN,c45873,5941534,2225198042,, 2017,May , 15,2017-05-15,2017.33333333333,2.225198042,7625.391561815,27.61580236
aml,Tue May 30 18:36:41 CEST 2017,UNKNOWN,c45873,,0,, 2017,May , 18,2017-05-18,2017.33333333333,0,7625.391561815,27.61580236
aml,Wed Mar 29 12:12:43 CEST 2017,UNKNOWN,c45873,,0,, 2017,Mar , 12,2017-03-12,2017.16666666667,0,16032.951134725,40.779282096
aml,Wed Mar 29 12:18:29 CEST 2017,UNKNOWN,c45873,,0,, 2017,Mar , 12,2017-03-12,2017.16666666667,0,16032.951134725,40.779282096
aml,Wed Mar 29 12:26:46 CEST 2017,UNKNOWN,c45873,,0,, 2017,Mar , 12,2017-03-12,2017.16666666667,0,16032.951134725,40.779282096
aml,Wed Mar 15 17:41:44 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 17,2017-03-17,2017.16666666667,0,16032.951134725,40.779282096
aml,Wed Mar 15 17:39:25 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 17,2017-03-17,2017.16666666667,0,16032.951134725,40.779282096
aml,Wed Mar 15 17:44:44 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 17,2017-03-17,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue Apr 04 18:20:27 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 18,2017-04-18,2017.25,0,5976.843447603,0
aml,Tue Apr 04 18:25:39 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 18,2017-04-18,2017.25,0,5976.843447603,0
aml,Fri Apr 07 15:14:50 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,0
aml,Fri Apr 07 15:18:24 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,0
aml,Fri Apr 07 15:20:57 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,0
aml,Thu Feb 16 10:21:55 CET 2017,UNKNOWN,c45873,60966,17952941,, 2017,Feb , 10,2017-02-10,2017.08333333333,0.017952941,1958.448207358,292.346224288
aml,Tue Mar 07 14:31:02 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 14,2017-03-14,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue Mar 07 14:31:20 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 14,2017-03-14,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue Mar 07 14:31:38 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 14,2017-03-14,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue Mar 07 14:31:55 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 14,2017-03-14,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue Mar 07 14:32:13 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 14,2017-03-14,2017.16666666667,0,16032.951134725,40.779282096
aml,Thu Feb 16 10:16:21 CET 2017,UNKNOWN,c45873,60965,11496529,, 2017,Feb , 10,2017-02-10,2017.08333333333,0.011496529,1958.448207358,292.346224288
aml,Wed Apr 19 15:34:34 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,0
aml,Wed Apr 19 15:41:31 CEST 2017,UNKNOWN,c45873,,0,, 2017,Apr , 15,2017-04-15,2017.25,0,5976.843447603,0
aml,Fri Mar 10 11:14:43 CET 2017,UNKNOWN,c34618,0,0,, 2017,Mar , 11,2017-03-11,2017.16666666667,0,16032.951134725,9700.409249355
aml,Tue Mar 14 12:37:54 CET 2017,UNKNOWN,c34618,87219860,115813066222,, 2017,Mar , 12,2017-03-12,2017.16666666667,115.813066222,16032.951134725,9700.409249355
aml,Fri Mar 10 11:17:41 CET 2017,UNKNOWN,c34618,0,0,, 2017,Mar , 11,2017-03-11,2017.16666666667,0,16032.951134725,9700.409249355
aml,Tue Mar 14 10:49:28 CET 2017,UNKNOWN,c34618,18522362,101159462012,, 2017,Mar , 10,2017-03-10,2017.16666666667,101.159462012,16032.951134725,9700.409249355
aml,Sun Mar 19 11:09:39 CET 2017,UNKNOWN,c44826,16491587,6793109676,, 2017,Mar , 11,2017-03-11,2017.16666666667,6.793109676,16032.951134725,15.695242197
aml,Tue May 09 13:06:13 CEST 2017,UNKNOWN,c44826,250,43000,, 2017,May , 13,2017-05-13,2017.33333333333,4.3e-05,7625.391561815,352.942416414
aml,Thu Feb 23 16:23:55 CET 2017,UNKNOWN,c45873,13218087,111981563819,, 2017,Feb , 16,2017-02-16,2017.08333333333,111.981563819,1958.448207358,292.346224288
aml,Tue Feb 21 18:38:54 CET 2017,UNKNOWN,c34618,0,0,, 2017,Feb , 18,2017-02-18,2017.08333333333,0,1958.448207358,281.449833591
aml,Tue May 30 05:35:02 CEST 2017,UNKNOWN,c44826,63711,34470185,, 2017,May , 05,2017-05-05,2017.33333333333,0.034470185,7625.391561815,352.942416414
aml,Tue May 30 06:00:13 CEST 2017,UNKNOWN,c44826,111275107,43864887386,, 2017,May , 06,2017-05-06,2017.33333333333,43.864887386,7625.391561815,352.942416414
aml,Tue May 30 06:24:02 CEST 2017,UNKNOWN,c44826,6366581,2540957909,, 2017,May , 06,2017-05-06,2017.33333333333,2.540957909,7625.391561815,352.942416414
aml,Tue May 30 06:28:12 CEST 2017,UNKNOWN,c44826,100784209,40301969123,, 2017,May , 06,2017-05-06,2017.33333333333,40.301969123,7625.391561815,352.942416414
aml,Tue May 30 06:30:14 CEST 2017,UNKNOWN,c44826,94984299,38030476086,, 2017,May , 06,2017-05-06,2017.33333333333,38.030476086,7625.391561815,352.942416414
aml,Tue May 30 06:35:43 CEST 2017,UNKNOWN,c44826,94984299,38315428983,, 2017,May , 06,2017-05-06,2017.33333333333,38.315428983,7625.391561815,352.942416414
aml,Tue May 30 06:19:26 CEST 2017,UNKNOWN,c44826,6366581,2419783732,, 2017,May , 06,2017-05-06,2017.33333333333,2.419783732,7625.391561815,352.942416414
aml,Tue May 30 06:20:04 CEST 2017,UNKNOWN,c44826,6366581,2521858166,, 2017,May , 06,2017-05-06,2017.33333333333,2.521858166,7625.391561815,352.942416414
aml,Tue May 30 06:38:30 CEST 2017,UNKNOWN,c44826,101350880,40754312458,, 2017,May , 06,2017-05-06,2017.33333333333,40.754312458,7625.391561815,352.942416414
aml,Tue May 30 06:41:21 CEST 2017,UNKNOWN,c44826,97164361,39475451683,, 2017,May , 06,2017-05-06,2017.33333333333,39.475451683,7625.391561815,352.942416414
aml,Tue May 30 05:49:17 CEST 2017,UNKNOWN,c44826,22001,1489438,, 2017,May , 05,2017-05-05,2017.33333333333,0.001489438,7625.391561815,352.942416414
aml,Tue May 30 07:03:06 CEST 2017,UNKNOWN,c44826,3041,196705,, 2017,May , 07,2017-05-07,2017.33333333333,0.000196705,7625.391561815,352.942416414
aml,Tue May 30 07:02:01 CEST 2017,UNKNOWN,c44826,3060,201596,, 2017,May , 07,2017-05-07,2017.33333333333,0.000201596,7625.391561815,352.942416414
aml,Tue May 30 07:02:32 CEST 2017,UNKNOWN,c44826,3041,188159,, 2017,May , 07,2017-05-07,2017.33333333333,0.000188159,7625.391561815,352.942416414
aml,Tue May 30 07:00:36 CEST 2017,UNKNOWN,c44826,1389525,535304878,, 2017,May , 07,2017-05-07,2017.33333333333,0.535304878,7625.391561815,352.942416414
aml,Tue May 30 07:01:48 CEST 2017,UNKNOWN,c44826,3060,110222,, 2017,May , 07,2017-05-07,2017.33333333333,0.000110222,7625.391561815,352.942416414
aml,Tue May 30 06:57:42 CEST 2017,UNKNOWN,c44826,987226,380327427,, 2017,May , 06,2017-05-06,2017.33333333333,0.380327427,7625.391561815,352.942416414
aml,Tue May 30 07:02:28 CEST 2017,UNKNOWN,c44826,3041,103354,, 2017,May , 07,2017-05-07,2017.33333333333,0.000103354,7625.391561815,352.942416414
aml,Tue May 30 07:03:00 CEST 2017,UNKNOWN,c44826,14176,452203,, 2017,May , 07,2017-05-07,2017.33333333333,0.000452203,7625.391561815,352.942416414
aml,Tue May 30 07:03:25 CEST 2017,UNKNOWN,c44826,3041,225850,, 2017,May , 07,2017-05-07,2017.33333333333,0.00022585,7625.391561815,352.942416414
aml,Mon Apr 10 14:53:32 CEST 2017,UNKNOWN,c44826,701918973,292220195199,, 2017,Apr , 14,2017-04-14,2017.25,292.220195199,5976.843447603,397.533234969
aml,Mon Apr 10 18:46:49 CEST 2017,UNKNOWN,c44826,69484271,31345083892,, 2017,Apr , 18,2017-04-18,2017.25,31.345083892,5976.843447603,397.533234969
aml,Mon Apr 10 15:35:27 CEST 2017,UNKNOWN,c44826,83574019,36176952163,, 2017,Apr , 15,2017-04-15,2017.25,36.176952163,5976.843447603,397.533234969
aml,Wed May 10 17:38:45 CEST 2017,UNKNOWN,c44826,25251,2191058,, 2017,May , 17,2017-05-17,2017.33333333333,0.002191058,7625.391561815,352.942416414
aml,Thu May 11 13:43:27 CEST 2017,UNKNOWN,c44826,9377,795590,, 2017,May , 13,2017-05-13,2017.33333333333,0.00079559,7625.391561815,352.942416414
aml,Thu May 11 13:53:30 CEST 2017,UNKNOWN,c44826,9377,681321,, 2017,May , 13,2017-05-13,2017.33333333333,0.000681321,7625.391561815,352.942416414
aml,Thu May 11 14:01:22 CEST 2017,UNKNOWN,c44826,7535,278045,, 2017,May , 14,2017-05-14,2017.33333333333,0.000278045,7625.391561815,352.942416414
aml,Thu May 11 15:42:27 CEST 2017,UNKNOWN,c44826,7535,2969932,, 2017,May , 15,2017-05-15,2017.33333333333,0.002969932,7625.391561815,352.942416414
aml,Wed May 24 18:19:56 CEST 2017,UNKNOWN,c44826,7535,529397,, 2017,May , 18,2017-05-18,2017.33333333333,0.000529397,7625.391561815,352.942416414
aml,Thu May 11 14:37:42 CEST 2017,UNKNOWN,c44826,7535,1866083,, 2017,May , 14,2017-05-14,2017.33333333333,0.001866083,7625.391561815,352.942416414
aml,Mon May 29 18:33:00 CEST 2017,UNKNOWN,c45873,63711,228782904,, 2017,May , 18,2017-05-18,2017.33333333333,0.228782904,7625.391561815,27.61580236
aml,Thu May 11 11:54:29 CEST 2017,UNKNOWN,c44826,9377,349114,, 2017,May , 11,2017-05-11,2017.33333333333,0.000349114,7625.391561815,352.942416414
aml,Wed May 03 10:08:41 CEST 2017,UNKNOWN,c44826,61722,5227667,, 2017,May , 10,2017-05-10,2017.33333333333,0.005227667,7625.391561815,352.942416414
aml,Sat May 20 07:06:01 CEST 2017,UNKNOWN,c34618,15451,50123044,, 2017,May , 07,2017-05-07,2017.33333333333,0.050123044,7625.391561815,44.634109802
aml,Mon Apr 10 14:00:32 CEST 2017,UNKNOWN,c44826,53966,7259828,, 2017,Apr , 14,2017-04-14,2017.25,0.007259828,5976.843447603,397.533234969
aml,Fri Feb 24 11:35:20 CET 2017,UNKNOWN,c44826,147706903,53127730018,, 2017,Feb , 11,2017-02-11,2017.08333333333,53.127730018,1958.448207358,57.485982061
aml,Thu Mar 09 17:56:49 CET 2017,UNKNOWN,c44826,22344602,8902131038,, 2017,Mar , 17,2017-03-17,2017.16666666667,8.902131038,16032.951134725,15.695242197
aml,Mon May 08 14:59:23 CEST 2017,UNKNOWN,c44826,65140182,24849209764,, 2017,May , 14,2017-05-14,2017.33333333333,24.849209764,7625.391561815,352.942416414
aml,Wed May 17 14:43:08 CEST 2017,UNKNOWN,c44826,593,121934,, 2017,May , 14,2017-05-14,2017.33333333333,0.000121934,7625.391561815,352.942416414
aml,Mon May 15 14:23:32 CEST 2017,UNKNOWN,c44826,828,113701,, 2017,May , 14,2017-05-14,2017.33333333333,0.000113701,7625.391561815,352.942416414
aml,Mon May 29 21:54:25 CEST 2017,UNKNOWN,c44826,3041,747840,, 2017,May , 21,2017-05-21,2017.33333333333,0.00074784,7625.391561815,352.942416414
aml,Tue May 30 07:04:36 CEST 2017,UNKNOWN,c44826,3041,747840,, 2017,May , 07,2017-05-07,2017.33333333333,0.00074784,7625.391561815,352.942416414
aml,Mon May 29 21:55:37 CEST 2017,UNKNOWN,c44826,1787,420810,, 2017,May , 21,2017-05-21,2017.33333333333,0.00042081,7625.391561815,352.942416414
aml,Tue May 30 07:05:36 CEST 2017,UNKNOWN,c44826,1787,420810,, 2017,May , 07,2017-05-07,2017.33333333333,0.00042081,7625.391561815,352.942416414
aml,Wed May 31 11:29:28 CEST 2017,UNKNOWN,c44826,1787,426010,, 2017,May , 11,2017-05-11,2017.33333333333,0.00042601,7625.391561815,352.942416414
aml,Mon May 29 21:58:27 CEST 2017,UNKNOWN,c44826,1787,420810,, 2017,May , 21,2017-05-21,2017.33333333333,0.00042081,7625.391561815,352.942416414
aml,Thu May 18 11:59:33 CEST 2017,UNKNOWN,c44826,2760,543701,, 2017,May , 11,2017-05-11,2017.33333333333,0.000543701,7625.391561815,352.942416414
aml,Thu May 18 12:51:22 CEST 2017,UNKNOWN,c44826,2474,483916,, 2017,May , 12,2017-05-12,2017.33333333333,0.000483916,7625.391561815,352.942416414
aml,Tue May 30 09:12:19 CEST 2017,UNKNOWN,c44826,2467,482417,, 2017,May , 09,2017-05-09,2017.33333333333,0.000482417,7625.391561815,352.942416414
aml,Wed May 31 16:20:14 CEST 2017,UNKNOWN,c44826,2467,483279,, 2017,May , 16,2017-05-16,2017.33333333333,0.000483279,7625.391561815,352.942416414
aml,Thu May 11 15:53:55 CEST 2017,UNKNOWN,c44826,3115,1152724,, 2017,May , 15,2017-05-15,2017.33333333333,0.001152724,7625.391561815,352.942416414
aml,Thu May 11 17:47:12 CEST 2017,UNKNOWN,c44826,1083,362337,, 2017,May , 17,2017-05-17,2017.33333333333,0.000362337,7625.391561815,352.942416414
aml,Thu May 11 17:35:58 CEST 2017,UNKNOWN,c44826,1932,752779,, 2017,May , 17,2017-05-17,2017.33333333333,0.000752779,7625.391561815,352.942416414
aml,Mon May 15 14:06:24 CEST 2017,UNKNOWN,c44826,3115,579581,, 2017,May , 14,2017-05-14,2017.33333333333,0.000579581,7625.391561815,352.942416414
aml,Mon May 15 14:08:00 CEST 2017,UNKNOWN,c44826,1932,378998,, 2017,May , 14,2017-05-14,2017.33333333333,0.000378998,7625.391561815,352.942416414
aml,Wed May 17 14:44:07 CEST 2017,UNKNOWN,c44826,2062,410112,, 2017,May , 14,2017-05-14,2017.33333333333,0.000410112,7625.391561815,352.942416414
aml,Mon May 15 14:20:39 CEST 2017,UNKNOWN,c44826,1932,263503,, 2017,May , 14,2017-05-14,2017.33333333333,0.000263503,7625.391561815,352.942416414
aml,Mon May 15 09:46:43 CEST 2017,UNKNOWN,c44826,408,131692,, 2017,May , 09,2017-05-09,2017.33333333333,0.000131692,7625.391561815,352.942416414
aml,Mon May 08 13:06:08 CEST 2017,UNKNOWN,c44826,22344602,10054412414,, 2017,May , 13,2017-05-13,2017.33333333333,10.054412414,7625.391561815,352.942416414
aml,Wed May 10 17:10:15 CEST 2017,UNKNOWN,c44826,87484784,33549255829,, 2017,May , 17,2017-05-17,2017.33333333333,33.549255829,7625.391561815,352.942416414
aml,Sat Apr 22 00:23:05 CEST 2017,UNKNOWN,c44826,5339069,2236036805,, 2017,Apr , 00,,,2.236036805,9.542475972,2.236036805
aml,Fri Apr 21 22:16:41 CEST 2017,UNKNOWN,c44826,15626935,6633650519,, 2017,Apr , 22,2017-04-22,2017.25,6.633650519,5976.843447603,397.533234969
aml,Tue Apr 18 08:23:41 CEST 2017,UNKNOWN,c44826,48418047,22322338052,, 2017,Apr , 08,2017-04-08,2017.25,22.322338052,5976.843447603,397.533234969
aml,Sat Apr 22 17:01:21 CEST 2017,UNKNOWN,c44826,20966004,8827755316,, 2017,Apr , 17,2017-04-17,2017.25,8.827755316,5976.843447603,397.533234969
aml,Tue May 09 11:40:33 CEST 2017,UNKNOWN,c44826,87484784,34076584212,, 2017,May , 11,2017-05-11,2017.33333333333,34.076584212,7625.391561815,352.942416414
aml,Thu May 11 12:00:39 CEST 2017,UNKNOWN,c44826,7535,262680,, 2017,May , 12,2017-05-12,2017.33333333333,0.00026268,7625.391561815,352.942416414
aml,Thu May 11 15:04:07 CEST 2017,UNKNOWN,c44826,7535,792064,, 2017,May , 15,2017-05-15,2017.33333333333,0.000792064,7625.391561815,352.942416414
aml,Mon May 08 16:28:51 CEST 2017,UNKNOWN,c44826,2419784,946947871,, 2017,May , 16,2017-05-16,2017.33333333333,0.946947871,7625.391561815,352.942416414
aml,Tue May 09 14:32:48 CEST 2017,UNKNOWN,c44826,25251,1141062,, 2017,May , 14,2017-05-14,2017.33333333333,0.001141062,7625.391561815,352.942416414
aml,Wed Feb 22 18:52:29 CET 2017,UNKNOWN,c34618,1583338,9179020315,, 2017,Feb , 18,2017-02-18,2017.08333333333,9.179020315,1958.448207358,281.449833591
aml,Wed Feb 22 18:47:49 CET 2017,UNKNOWN,c34618,0,0,, 2017,Feb , 18,2017-02-18,2017.08333333333,0,1958.448207358,281.449833591
aml,Wed May 31 11:28:25 CEST 2017,UNKNOWN,c34618,459,129897,, 2017,May , 11,2017-05-11,2017.33333333333,0.000129897,7625.391561815,44.634109802
aml,Wed May 31 11:28:55 CEST 2017,UNKNOWN,c34618,1131,446745,, 2017,May , 11,2017-05-11,2017.33333333333,0.000446745,7625.391561815,44.634109802
aml,Wed May 31 11:31:00 CEST 2017,UNKNOWN,c34618,725418,2311678014,, 2017,May , 11,2017-05-11,2017.33333333333,2.311678014,7625.391561815,44.634109802
aml,Wed May 31 11:54:48 CEST 2017,UNKNOWN,c34618,725418,271005668,, 2017,May , 11,2017-05-11,2017.33333333333,0.271005668,7625.391561815,44.634109802
aml,Wed May 31 12:03:44 CEST 2017,UNKNOWN,c34618,725418,272717389,, 2017,May , 12,2017-05-12,2017.33333333333,0.272717389,7625.391561815,44.634109802
aml,Wed Mar 01 11:42:12 CET 2017,UNKNOWN,c34618,18876,13908714,, 2017,Mar , 11,2017-03-11,2017.16666666667,0.013908714,16032.951134725,9700.409249355
aml,Tue Apr 25 15:15:11 CEST 2017,UNKNOWN,c34618,13990779,4253196480,, 2017,Apr , 15,2017-04-15,2017.25,4.25319648,5976.843447603,20.655784548
aml,Wed Mar 01 15:30:02 CET 2017,UNKNOWN,c34618,779139,2452616642,, 2017,Mar , 15,2017-03-15,2017.16666666667,2.452616642,16032.951134725,9700.409249355
aml,Wed Mar 01 17:21:46 CET 2017,UNKNOWN,c34618,,0,, 2017,Mar , 17,2017-03-17,2017.16666666667,0,16032.951134725,9700.409249355
aml,Wed Mar 01 14:10:26 CET 2017,UNKNOWN,c34618,113928,154408208,, 2017,Mar , 14,2017-03-14,2017.16666666667,0.154408208,16032.951134725,9700.409249355
aml,Wed Mar 01 14:34:49 CET 2017,UNKNOWN,c34618,779139,1066896302,, 2017,Mar , 14,2017-03-14,2017.16666666667,1.066896302,16032.951134725,9700.409249355
aml,Wed Mar 01 11:07:09 CET 2017,UNKNOWN,c34618,69231,51369402,, 2017,Mar , 11,2017-03-11,2017.16666666667,0.051369402,16032.951134725,9700.409249355
aml,Wed Mar 01 14:41:27 CET 2017,UNKNOWN,c34618,20047,19089185,, 2017,Mar , 14,2017-03-14,2017.16666666667,0.019089185,16032.951134725,9700.409249355
aml,Thu Jun 01 11:51:53 CEST 2017,UNKNOWN,c34618,46665,8633025,, 2017,Jun , 11,2017-06-11,2017.41666666667,0.008633025,5987.630903194,0.008709407
aml,Fri Feb 24 17:17:35 CET 2017,UNKNOWN,c44826,13990779,4352954281,, 2017,Feb , 17,2017-02-17,2017.08333333333,4.352954281,1958.448207358,57.485982061
aml,Thu May 11 23:34:00 CEST 2017,UNKNOWN,c34618,13990779,34748505091,, 2017,May , 23,2017-05-23,2017.33333333333,34.748505091,7625.391561815,44.634109802
aml,Fri Feb 24 22:44:02 CET 2017,UNKNOWN,c44826,20047,5297762,, 2017,Feb , 22,2017-02-22,2017.08333333333,0.005297762,1958.448207358,57.485982061
aml,Wed Apr 26 14:09:42 CEST 2017,UNKNOWN,c34618,10104118,9423084114,, 2017,Apr , 14,2017-04-14,2017.25,9.423084114,5976.843447603,20.655784548
aml,Sun Apr 30 23:12:06 CEST 2017,UNKNOWN,c34618,7484208,6979503954,, 2017,Apr , 23,2017-04-23,2017.25,6.979503954,5976.843447603,20.655784548
aml,Tue May 02 10:57:24 CEST 2017,UNKNOWN,c34618,1326593,1237261842,, 2017,May , 10,2017-05-10,2017.33333333333,1.237261842,7625.391561815,44.634109802
aml,Tue May 02 11:17:37 CEST 2017,UNKNOWN,c34618,6157615,5742242112,, 2017,May , 11,2017-05-11,2017.33333333333,5.742242112,7625.391561815,44.634109802
aml,Fri Jun 02 16:55:33 CEST 2017,UNKNOWN,c34618,422,76382,, 2017,Jun , 16,2017-06-16,2017.41666666667,7.6382e-05,5987.630903194,0.008709407
aml,Sun Mar 05 20:01:10 CET 2017,UNKNOWN,c44826,116,1474,, 2017,Mar , 20,2017-03-20,2017.16666666667,1.474e-06,16032.951134725,15.695242197
aml,Wed Feb 08 15:25:38 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 15,2017-02-15,2017.08333333333,0,1958.448207358,292.346224288
aml,Mon May 29 17:49:05 CEST 2017,UNKNOWN,c45873,9136,946173,, 2017,May , 17,2017-05-17,2017.33333333333,0.000946173,7625.391561815,27.61580236
aml,Mon May 29 18:22:24 CEST 2017,UNKNOWN,c45873,247483,32476403,, 2017,May , 18,2017-05-18,2017.33333333333,0.032476403,7625.391561815,27.61580236
aml,Tue May 30 15:35:01 CEST 2017,UNKNOWN,c45873,247483,27766398,, 2017,May , 15,2017-05-15,2017.33333333333,0.027766398,7625.391561815,27.61580236
aml,Tue May 30 15:36:30 CEST 2017,UNKNOWN,c45873,48863,5503689,, 2017,May , 15,2017-05-15,2017.33333333333,0.005503689,7625.391561815,27.61580236
aml,Tue May 30 15:37:05 CEST 2017,UNKNOWN,c45873,45449,5122512,, 2017,May , 15,2017-05-15,2017.33333333333,0.005122512,7625.391561815,27.61580236
aml,Tue May 30 18:13:48 CEST 2017,UNKNOWN,c45873,,0,, 2017,May , 18,2017-05-18,2017.33333333333,0,7625.391561815,27.61580236
aml,Mon May 29 17:57:19 CEST 2017,UNKNOWN,c45873,9879,1192067,, 2017,May , 17,2017-05-17,2017.33333333333,0.001192067,7625.391561815,27.61580236
aml,Tue May 30 01:01:47 CEST 2017,UNKNOWN,c45873,65708906,25088814172,, 2017,May , 01,2017-05-01,2017.33333333333,25.088814172,7625.391561815,27.61580236
aml,Wed Feb 15 16:55:17 CET 2017,UNKNOWN,c45873,572971,64138736,, 2017,Feb , 16,2017-02-16,2017.08333333333,0.064138736,1958.448207358,292.346224288
aml,Wed Mar 15 12:36:40 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 12,2017-03-12,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue May 16 16:33:36 CEST 2017,UNKNOWN,c45873,,0,, 2017,May , 16,2017-05-16,2017.33333333333,0,7625.391561815,27.61580236
aml,Tue Feb 21 10:11:38 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 10,2017-02-10,2017.08333333333,0,1958.448207358,292.346224288
aml,Thu Feb 23 09:46:07 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 09,2017-02-09,2017.08333333333,0,1958.448207358,292.346224288
aml,Tue Feb 28 23:46:20 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 23,2017-02-23,2017.08333333333,0,1958.448207358,292.346224288
aml,Thu Mar 02 11:00:30 CET 2017,UNKNOWN,c45873,,0,, 2017,Mar , 11,2017-03-11,2017.16666666667,0,16032.951134725,40.779282096
aml,Tue Feb 21 10:12:33 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 10,2017-02-10,2017.08333333333,0,1958.448207358,292.346224288
aml,Thu Feb 23 09:47:26 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 09,2017-02-09,2017.08333333333,0,1958.448207358,292.346224288
aml,Wed Feb 22 11:01:59 CET 2017,UNKNOWN,c45873,571573,71148075,, 2017,Feb , 11,2017-02-11,2017.08333333333,0.071148075,1958.448207358,292.346224288
aml,Wed Feb 22 12:40:53 CET 2017,UNKNOWN,c45873,571573,63978144,, 2017,Feb , 12,2017-02-12,2017.08333333333,0.063978144,1958.448207358,292.346224288
aml,Wed Feb 22 17:57:31 CET 2017,UNKNOWN,c45873,569900,63794722,, 2017,Feb , 17,2017-02-17,2017.08333333333,0.063794722,1958.448207358,292.346224288
aml,Fri Feb 24 17:13:45 CET 2017,UNKNOWN,c45873,429990,48120020,, 2017,Feb , 17,2017-02-17,2017.08333333333,0.04812002,1958.448207358,292.346224288
aml,Wed Feb 15 12:39:11 CET 2017,UNKNOWN,c45873,2143542,242156644,, 2017,Feb , 12,2017-02-12,2017.08333333333,0.242156644,1958.448207358,292.346224288
aml,Tue Feb 21 14:07:40 CET 2017,UNKNOWN,c45873,2687037,302760454,, 2017,Feb , 14,2017-02-14,2017.08333333333,0.302760454,1958.448207358,292.346224288
aml,Mon Feb 20 17:57:25 CET 2017,UNKNOWN,c45873,,0,, 2017,Feb , 17,2017-02-17,2017.08333333333,0,1958.448207358,292.346224288
aml,Wed May 24 17:29:40 CEST 2017,UNKNOWN,c45873,,0,, 2017,May , 17,2017-05-17,2017.33333333333,0,7625.391561815,27.61580236
aml,Wed May 10 17:29:39 CEST 2017,UNKNOWN,c45873,,0,, 2017,May , 17,2017-05-17,2017.33333333333,0,7625.391561815,27.61580236
aml,Thu Feb 09 18:47:59 CET 2017,UNKNOWN,c45873,549341083,179479114204,, 2017,Feb , 18,2017-02-18,2017.08333333333,179.479114204,1958.448207358,292.346224288
aml,Tue Jan 31 17:18:34 CET 2017,UNKNOWN,c45873,,0,, 2017,Jan , 17,2017-01-17,2017,0,35644.555435314,0.977005794
aml,Mon May 08 18:34:51 CEST 2017,UNKNOWN,c45873,0,0,, 2017,May , 18,2017-05-18,2017.33333333333,0,7625.391561815,27.61580236
aml,Tue Jan 31 17:35:12 CET 2017,UNKNOWN,c43180,,0,, 2017,Jan , 17,2017-01-17,2017,0,35644.555435314,0.266194223
aml,Mon May 08 18:00:34 CEST 2017,UNKNOWN,c45873,0,0,, 2017,May , 18,2017-05-18,2017.33333333333,0,7625.391561815,27.61580236
